playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","11.2533","null","null","51","11","null","null","0.5529","null","null","null","12.822","9.4","4.953","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","2.6584","null","null","269","86","null","null","0.1773","null","null","null","3.251","1.6","5.5333","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","15.0846","null","null","25","1","null","null","1.5804","null","null","null","18.4397","11.25","7.9031","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","5.8748","null","null","173","46","null","null","0.0074","null","null","null","8.3969","3.1","4.2148","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","0.7483","null","null","373","93","null","null","0.0555","null","null","null","1.2844","0","3.7745","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","11.7604","null","null","45","9","null","null","0.2965","null","null","null","14.1928","9.3236","4.702","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","1.656","null","null","310","74","null","null","0.0311","null","null","null","2.2352","0","3.1953","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","10.3832","null","null","60","16","null","null","0.0943","null","null","null","12.3907","6.83","3.9623","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","2.6978","null","null","268","66","null","null","0.3042","null","null","null","4.4414","1.0217","2.259","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","0.3494","null","null","410","106","null","null","0.0237","null","null","null","0.8037","0","5.0485","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","5.9066","null","null","170","37","null","null","0.3893","null","null","null","7.2806","4.81","3.1393","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","1.2804","null","null","325","108","null","null","0.0879","null","null","null","2.6043","0.2","6.4064","null",
"2495560","null","Ahmad Bradshaw","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","2.824","null","null","262","30","null","null","0.2138","null","null","null","3.279","1.5","3.8702","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","11.8334","null","null","44","7","null","null","0.3316","null","null","null","13.5727","9.72","4.52","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","0.9272","null","null","352","114","null","null","0.0734","null","null","null","1.9944","0.098","2.7488","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","12.5711","null","null","39","8","null","null","0.888","null","null","null","14.0139","10.36","7.564","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","1.0503","null","null","343","36","null","null","0.0952","null","null","null","1.8359","0","2.2145","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","2.1761","null","null","292","96","null","null","0.1743","null","null","null","2.7644","1","5.1139","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","1.9888","null","null","299","98","null","null","0.17","null","null","null","2.9015","0.77","2.7117","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","6.8197","null","null","146","39","null","null","0.2765","null","null","null","9.7099","3","6.729","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","16.7296","null","null","18","16","null","null","0.094","null","null","null","18.6571","12.7017","5.0911","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","6.5582","null","null","155","10","null","null","0.5907","null","null","null","8.961","4.54","4.0723","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","4.3291","null","null","217","22","null","null","0.6769","null","null","null","5.3776","2.481","2.9826","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","2.2488","null","null","285","37","null","null","0.0431","null","null","null","2.72","1.65","5.063","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.1705","null","null","442","55","null","null","0.1013","null","null","null","0.2705","0","6.6135","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","2.6456","null","null","270","31","null","null","0.1067","null","null","null","3.1982","1.68","3.4844","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","7.1401","null","null","139","8","null","null","0.2929","null","null","null","11.3847","3.36","9.0012","null",
"2495967","null","Leon Washington","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.2784","null","null","421","48","null","null","0.0153","null","null","null","0.4662","0","5.7097","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","3.6379","null","null","238","56","null","null","0.2381","null","null","null","6.1071","1.9017","5.3444","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","FA","TE","FA","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","7.5088","null","null","129","20","null","null","0.1173","null","null","null","9.5133","4.4972","5.781","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.6894","null","null","376","42","null","null","0.0989","null","null","null","1.1796","-0.1379","4.2667","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","19.3826","null","null","6","6","null","null","0.2617","null","null","null","21.4065","17.1","3.5426","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","8.1166","null","null","114","15","null","null","0.2228","null","null","null","10.491","6.462","3.6518","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","485","30","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","20.6937","null","null","2","2","null","null","0.7427","null","null","null","21.5827","18.06","7.6879","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.4006","null","null","133","21","null","null","0.0398","null","null","null","8.5768","5.612","4.7856","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","485","30","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","16.596","null","null","20","18","null","null","0.0245","null","null","null","19.2745","13.604","5.9535","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","3.9997","null","null","229","67","null","null","0.1953","null","null","null","10.0057","0","17.4551","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","19.0412","null","null","8","8","null","null","0.1736","null","null","null","19.9327","16.7313","5.2286","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","10.1141","null","null","64","1","null","null","0.2223","null","null","null","11.0952","8.1618","6.9332","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","485","30","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","14.9545","null","null","26","23","null","null","0.2288","null","null","null","16.4163","13.3392","5.19","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","19.2007","null","null","7","7","null","null","0.2194","null","null","null","20.4145","17.3106","4.4111","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","7.6693","null","null","126","6","null","null","0.5085","null","null","null","9.3107","5.9461","4.0572","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","8.9204","null","null","91","9","null","null","0.1859","null","null","null","9.6044","8.2351","8.1033","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","4.0992","null","null","227","65","null","null","0.066","null","null","null","6.5244","1.9053","5.4561","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","8.6388","null","null","99","28","null","null","0.4448","null","null","null","12.1562","6.57","4.9259","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","7.1362","null","null","140","9","null","null","0.8405","null","null","null","8.4241","3.4","5.2361","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","5.887","null","null","172","45","null","null","0.0136","null","null","null","8.6196","2.5","5.4889","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.1873","null","null","438","53","null","null","0.0105","null","null","null","0.3527","-0.11","6.3673","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.814","null","null","10","10","null","null","0.9661","null","null","null","20.1012","17.0805","2.4405","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.2611","null","null","426","50","null","null","0.0235","null","null","null","0.4151","-0.01","5.9895","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","10.9196","null","null","54","12","null","null","0.4599","null","null","null","12.4441","8.8215","4.3762","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","19.43","null","null","4","4","null","null","0.0301","null","null","null","19.8017","18.7565","4.2419","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","3.3406","null","null","244","25","null","null","0.1264","null","null","null","4.3891","1.4497","3.5464","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.1539","null","null","334","80","null","null","0.0451","null","null","null","2.2371","0.28","3.8237","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","485","30","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","6.5218","null","null","157","26","null","null","3.0433","null","null","null","7.9708","0","6.1141","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","7.3394","null","null","135","23","null","null","0.2308","null","null","null","8.8591","5.4841","3.9387","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","2.8068","null","null","263","82","null","null","0.0367","null","null","null","4.7388","0.5468","3.2178","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","2.3859","null","null","280","91","null","null","0.0524","null","null","null","4.3298","0","10.449","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","17.9533","null","null","13","11","null","null","0.3368","null","null","null","18.8035","15.3509","2.9884","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","21.4517","null","null","1","1","null","null","0.8689","null","null","null","22.5945","19.5643","7.3389","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","5.3996","null","null","185","51","null","null","0.1805","null","null","null","8.3533","2.0006","4.7565","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","4.8553","null","null","198","16","null","null","0.1282","null","null","null","6.1646","2.8989","5.4577","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","8.7879","null","null","95","10","null","null","0.2266","null","null","null","10.7041","6.7598","3.488","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","9.4684","null","null","81","22","null","null","0.2915","null","null","null","11.6056","6.6099","5.5824","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","10.2727","null","null","63","18","null","null","0.6297","null","null","null","12.853","6.56","4.3603","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.9914","null","null","345","54","null","null","0.0251","null","null","null","2.2727","0","3.5679","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","8.5591","null","null","102","27","null","null","0.1397","null","null","null","9.8234","6.27","3.1677","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.2357","null","null","431","52","null","null","0.0505","null","null","null","0.3891","-0.01","6.0353","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","1.9422","null","null","303","31","null","null","0.7267","null","null","null","4.4063","-0.052","8.7292","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","1.6454","null","null","311","46","null","null","0.0805","null","null","null","2.0162","-0.0994","4.4852","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","7.0505","null","null","143","25","null","null","0.693","null","null","null","8.0736","5.2721","3.3106","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","1.3407","null","null","323","77","null","null","0.0886","null","null","null","2.8789","-0.1011","2.9554","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","3.8325","null","null","232","55","null","null","0.2706","null","null","null","4.9975","2.1","2.7201","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.7522","null","null","372","41","null","null","0.1032","null","null","null","1.2531","0","3.4464","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0.5925","null","null","388","120","null","null","0.0237","null","null","null","0.9873","-0.1988","3.9204","null",
"2506916","null","Brad Smith","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","9.8127","null","null","71","3","null","null","0.1448","null","null","null","10.4864","7.973","4.7948","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.2781","null","null","422","127","null","null","0.0319","null","null","null","0.7784","0","5.9001","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.5735","null","null","390","67","null","null","0.0416","null","null","null","1.066","0","3.4541","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.4744","null","null","403","70","null","null","0.0618","null","null","null","0.907","0","2.8647","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","9.7011","null","null","76","20","null","null","0.1953","null","null","null","11.8868","7.7","5.2567","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","2.1184","null","null","293","40","null","null","0.0629","null","null","null","2.9451","0.5009","5.8282","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","0","null","null","485","30","null","null","0","null","null","null","0","0","null","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","9.4023","null","null","84","6","null","null","0.4538","null","null","null","10.4244","7.4505","6.8297","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","8.9584","null","null","89","7","null","null","0.0289","null","null","null","10.0791","7.7136","3.0161","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","8.4414","null","null","105","12","null","null","0.231","null","null","null","9.7891","6.5167","3.5638","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.2331","null","null","432","78","null","null","0.0041","null","null","null","0.3455","0","6.4737","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2507463","null","Connor Barth","K","FA","K","FA","null","6.1933","null","null","164","27","null","null","5.8114","null","null","null","8.3696","0","10.2926","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.0402","null","null","468","120","null","null","0.007","null","null","null","0.0601","0","6.701","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","0","null","null","485","300","null","null","0","null","null","null","0.0601","0","7.2409","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","1.0698","null","null","341","83","null","null","0.0884","null","null","null","1.9673","0","4.8125","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","0.6605","null","null","378","96","null","null","0.0062","null","null","null","1.3422","0","3.1309","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0.8069","null","null","366","117","null","null","0.1005","null","null","null","1.3453","0","2.5632","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.1356","null","null","448","134","null","null","0.0101","null","null","null","0.2726","0","6.3536","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","12.529","null","null","40","4","null","null","0.1837","null","null","null","15.5331","10.6501","5.4365","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.3151","null","null","415","108","null","null","0.0102","null","null","null","0.5587","0","5.5018","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","4.5813","null","null","210","58","null","null","0.1104","null","null","null","6.7293","2.745","2.0185","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","0.8391","null","null","361","59","null","null","0.0637","null","null","null","1.6596","0.06","9.9209","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0033","null","null","482","128","null","null","0.0033","null","null","null","0.007","0","6.871","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","1.6962","null","null","308","101","null","null","0.1215","null","null","null","2.6828","0.0165","2.7592","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","2.0149","null","null","297","97","null","null","0.0641","null","null","null","3.2608","0.1709","5.5165","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","6.5814","null","null","154","40","null","null","0.0882","null","null","null","8.5851","0.2509","6.0578","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","2.2902","null","null","282","93","null","null","0.0529","null","null","null","4.6915","0","6.3803","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","0.117","null","null","451","136","null","null","0.0024","null","null","null","0.2185","0","6.7285","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","7.476","null","null","130","34","null","null","0.1614","null","null","null","8.8755","4.1989","4.876","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.494","null","null","401","104","null","null","0.1016","null","null","null","0.7598","0","5.184","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","1.5703","null","null","316","103","null","null","0.0848","null","null","null","2.5368","0.77","5.1086","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.1055","null","null","457","118","null","null","0.0338","null","null","null","0.2635","0","6.0458","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","485","61","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","8.8891","null","null","93","26","null","null","0.2202","null","null","null","10.2923","6.2989","4.5951","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","1.7583","null","null","306","73","null","null","0.1112","null","null","null","2.4938","0","5.0709","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","14.9351","null","null","27","24","null","null","0.4781","null","null","null","16.0843","10.4387","4.7255","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","0","null","null","485","94","null","null","0","null","null","null","0","0","null","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","4.7604","null","null","200","17","null","null","0.1391","null","null","null","6.0178","3","4.4925","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","6.0672","null","null","165","44","null","null","0.1863","null","null","null","8.953","2.7757","5.2855","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","14.3978","null","null","30","26","null","null","0.7682","null","null","null","15.2456","12.668","3.9586","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","485","130","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","4.5488","null","null","211","19","null","null","0.0886","null","null","null","5.3376","3.0022","5.7026","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0.9489","null","null","350","85","null","null","0.0411","null","null","null","1.7436","0","6.3058","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","10.3988","null","null","59","15","null","null","0.3371","null","null","null","10.936","8.9186","4.5812","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","485","300","null","null","0","null","null","null","0","0","null","null",
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","5.566","null","null","180","50","null","null","0.2181","null","null","null","6.3524","4","3.7745","null",
