playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495443","null","Ryan Mallett","QB","HOU","QB","HOU","null","11.7898","null","null","48","32","null","null","8.4572","null","null","null","14.5342","0.1231","10.9917","null",
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","11.2077","null","null","52","7","null","null","0.4683","null","null","null","14.2011","9.1","6.7943","null",
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","11.6677","null","null","50","6","null","null","0.6716","null","null","null","13.4723","9.72","6.3718","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","2.4029","null","null","317","104","null","null","0.053","null","null","null","3.7983","0.83","4.3961","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","13.1368","null","null","40","3","null","null","1.2397","null","null","null","15.4444","10.88","7.0756","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","17.885","null","null","12","12","null","null","0.3251","null","null","null","19.7308","15.3012","3.3656","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","7.5857","null","null","142","38","null","null","0.0772","null","null","null","9.1647","5.0108","4.1037","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","0.9328","null","null","395","97","null","null","0.0615","null","null","null","1.6544","-0.0354","5.6184","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","12.7827","null","null","42","8","null","null","0.5859","null","null","null","14.3801","10.1931","6.2703","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","1.3904","null","null","360","86","null","null","0.0456","null","null","null","2.1531","0","4.0118","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","5.5274","null","null","208","43","null","null","0.097","null","null","null","8.1507","0.5","5.58","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","0.1421","null","null","503","131","null","null","0.0603","null","null","null","0.2582","0","7.2916","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","3.1096","null","null","289","66","null","null","0.0733","null","null","null","4.5393","1.4367","3.2468","null",
"2495472","null","Jordan Todman","RB","FA","RB","FA","null","0.6096","null","null","426","107","null","null","0.0306","null","null","null","1.0571","0","5.6274","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","6.8975","null","null","161","38","null","null","0.119","null","null","null","7.7696","5.55","3.3035","null",
"2495474","null","Ryan Williams","RB","DAL","RB","DAL","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","2.9742","null","null","297","96","null","null","0.0361","null","null","null","6.3252","0","11.9115","null",
"2495560","null","Ahmad Bradshaw","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","2.8763","null","null","302","36","null","null","0.0776","null","null","null","3.4859","2.31","3.57","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","11.6682","null","null","49","5","null","null","0.2305","null","null","null","13.7573","9.32","6.3738","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","1.0406","null","null","386","130","null","null","0.0599","null","null","null","2.5269","0","5.2645","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","14.3974","null","null","32","3","null","null","0.1952","null","null","null","16.1225","11.8","6.8509","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","8.1511","null","null","127","7","null","null","0.2723","null","null","null","11.1275","5.38","7.4464","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","1.124","null","null","378","38","null","null","0.1929","null","null","null","1.9267","0","2.1693","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","1.5939","null","null","348","117","null","null","0.0255","null","null","null","2.5182","0.583","5.2568","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","1.6768","null","null","346","116","null","null","0.0955","null","null","null","2.4152","0.39","6.1059","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","7.8424","null","null","135","35","null","null","0.187","null","null","null","9.4074","3.9247","5.8892","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.2374","null","null","15","15","null","null","0.1286","null","null","null","18.5962","14.8102","2.7704","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","4.5501","null","null","237","23","null","null","0.0451","null","null","null","5.4653","2.57","4.7788","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","5.0474","null","null","216","20","null","null","0.3062","null","null","null","5.7809","3.4064","3.8317","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","2.5977","null","null","310","39","null","null","0.0454","null","null","null","3.6482","1.5","2.336","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","533","66","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.0268","null","null","524","65","null","null","0.0268","null","null","null","0.0358","0","5.6687","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","4.7612","null","null","229","65","null","null","0.0284","null","null","null","6.0209","3.4","1.9364","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","3.3407","null","null","278","30","null","null","0.1611","null","null","null","3.8642","2.2347","2.716","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","9.5499","null","null","78","18","null","null","0.0386","null","null","null","13.1738","7.7509","6.2575","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","4.5121","null","null","239","24","null","null","0.1651","null","null","null","7.7425","0","10.4148","null",
"2495967","null","Leon Washington","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.2626","null","null","478","55","null","null","0.0368","null","null","null","0.4397","0","4.5156","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","9.9644","null","null","70","22","null","null","0.2934","null","null","null","12.3652","5.5","7.4541","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","FA","TE","FA","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","DET","TE","DET","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","9.1768","null","null","96","9","null","null","0.0731","null","null","null","10.0332","7.5746","3.3853","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.7208","null","null","415","42","null","null","0.0806","null","null","null","1.2315","-0.1379","3.0101","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","16.4692","null","null","23","23","null","null","0.5823","null","null","null","18.0515","13.0787","3.6062","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","9.6882","null","null","73","2","null","null","0.2185","null","null","null","10.3997","7.9921","5.4925","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","533","34","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","16.7684","null","null","19","19","null","null","0.0955","null","null","null","18.1145","13.9712","4.0691","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.2739","null","null","149","26","null","null","0.4006","null","null","null","8.0736","5.5751","6.4193","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","533","34","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.5985","null","null","428","46","null","null","0.0229","null","null","null","0.9437","-0.1379","3.6134","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","9.5463","null","null","79","19","null","null","0.0907","null","null","null","11.6981","7.66","5.8429","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","NE","WR","NE","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","21.0405","null","null","2","2","null","null","1.6824","null","null","null","22.1851","18.372","5.9153","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.4972","null","null","80","3","null","null","0.0778","null","null","null","10.373","8.3856","6.0701","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.8019","null","null","402","41","null","null","0.1169","null","null","null","1.3822","0","3.3058","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","533","34","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","0","null","null","533","66","null","null","0","null","null","null","0","0","null","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","18.0352","null","null","11","11","null","null","0.1621","null","null","null","19.9088","16.4326","4.6061","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","18.9665","null","null","5","5","null","null","0.2004","null","null","null","19.7817","15.96","5.1767","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","8.4764","null","null","120","20","null","null","0.2209","null","null","null","10.2479","3","4.0004","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","9.1518","null","null","99","25","null","null","0.0735","null","null","null","11.8082","6.07","5.4411","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","9.0757","null","null","101","27","null","null","0.3608","null","null","null","11.8618","7.02","4.4145","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","9.0089","null","null","104","3","null","null","0.2957","null","null","null","12.0035","7.1","7.2618","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","6.5896","null","null","173","46","null","null","0.057","null","null","null","7.8272","4","2.9126","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.1611","null","null","499","59","null","null","0.0299","null","null","null","0.2684","-0.006","5.1533","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.4837","null","null","8","8","null","null","0.2363","null","null","null","19.4407","15.1712","3.9189","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","4.6114","null","null","235","70","null","null","0.113","null","null","null","5.7144","2.3","1.613","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1897","null","null","493","58","null","null","0.0394","null","null","null","0.3127","-0.01","4.8636","null",
"2506063","null","Josh Scobee","K","PIT","K","PIT","null","9.3966","null","null","87","5","null","null","0.0789","null","null","null","12.7235","7.5882","2.3697","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","9.6592","null","null","75","16","null","null","0.0813","null","null","null","12.9134","7.18","5.8301","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","18.5863","null","null","7","7","null","null","0.1487","null","null","null","19.5577","17.5388","4.7188","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","16.9849","null","null","17","17","null","null","0.1589","null","null","null","18.1916","15.0417","3.3235","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","4.4978","null","null","240","25","null","null","0.5057","null","null","null","5.3713","1.548","3.3308","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","0.8113","null","null","401","100","null","null","0.0212","null","null","null","1.363","0.3","6.5508","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","533","34","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","FA","K","FA","null","0","null","null","533","34","null","null","0","null","null","null","0","0","null","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.118","null","null","128","22","null","null","0.5579","null","null","null","9.6632","6.4963","1.4084","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","2.0875","null","null","326","109","null","null","0.0621","null","null","null","3.5517","-0.0022","4.3135","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","5.3898","null","null","212","57","null","null","0.2536","null","null","null","7.2118","2.3509","3.8018","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","16.3978","null","null","24","24","null","null","1.1898","null","null","null","17.4306","14.4","2.7488","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","19.4855","null","null","3","3","null","null","0.3869","null","null","null","20.555","17.872","5.4513","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","533","66","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","9.6058","null","null","77","17","null","null","0.0577","null","null","null","11.7863","8.1122","4.2902","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","7.8521","null","null","134","9","null","null","0.9512","null","null","null","9.4911","4.7974","5.4718","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","9.0539","null","null","102","11","null","null","0.1329","null","null","null","10.0954","7.4323","3.5495","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","9.0808","null","null","100","26","null","null","0.1254","null","null","null","11.5706","7.3709","5.2146","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","10.2135","null","null","65","20","null","null","0.1904","null","null","null","12.6929","8.02","5.0461","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.7574","null","null","413","68","null","null","0.1141","null","null","null","1.7363","0","1.4216","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","533","66","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","7.0045","null","null","156","36","null","null","0.1035","null","null","null","7.5692","4.452","3.23","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.2797","null","null","475","54","null","null","0.0234","null","null","null","0.4557","-0.01","4.4263","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.4125","null","null","454","50","null","null","0.0309","null","null","null","0.7143","0","4.5737","null",
"2506562","null","Matt Cassel","QB","FA","QB","FA","null","0.0776","null","null","515","63","null","null","0.0477","null","null","null","0.1353","0","8.6124","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","15.0399","null","null","28","26","null","null","0.2872","null","null","null","17.7138","12.6994","3.9985","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","1.7996","null","null","337","48","null","null","0.0526","null","null","null","2.7366","-0.0994","3.4002","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","8.6608","null","null","113","17","null","null","0.1823","null","null","null","10.5008","5.8793","2.9005","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","4.2258","null","null","252","52","null","null","0.053","null","null","null","7.0613","1.6","3.8768","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.4034","null","null","455","51","null","null","0.0537","null","null","null","0.6518","0","4.6537","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0.5031","null","null","442","140","null","null","0.0437","null","null","null","0.9015","-0.0994","3.9522","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","8.393","null","null","121","21","null","null","0.539","null","null","null","9.9666","6.4288","5.7561","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.3111","null","null","470","147","null","null","0.0546","null","null","null","0.6985","0.0583","7.5543","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","12.9035","null","null","41","7","null","null","0.3944","null","null","null","15.8437","10.51","6.9662","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","4.4828","null","null","241","72","null","null","0.0451","null","null","null","5.8235","0.9917","2.3467","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.1857","null","null","495","91","null","null","0.0429","null","null","null","0.3478","0","6.2974","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.887","null","null","397","62","null","null","0.0653","null","null","null","1.6227","0","5.4372","null",
"2507183","null","James Jones","WR","NYG","WR","NYG","null","7.4941","null","null","145","40","null","null","0.3347","null","null","null","9.1282","4.4509","4.2604","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","2.7526","null","null","307","38","null","null","0.1731","null","null","null","3.7569","1.7389","2.414","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","7.5899","null","null","141","23","null","null","0.1331","null","null","null","9.0039","5.4401","3.2432","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.8378","null","null","107","14","null","null","0.0393","null","null","null","9.7724","7.118","6.6203","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","533","66","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1395","null","null","504","60","null","null","0.0194","null","null","null","0.211","0","5.231","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","8.9624","null","null","105","12","null","null","0.1036","null","null","null","10.9189","7.0791","5.5201","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.2317","null","null","93","8","null","null","0.0666","null","null","null","9.7513","7.3881","3.4806","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.281","null","null","474","83","null","null","0.007","null","null","null","0.4061","0","6.0629","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","2.4305","null","null","316","74","null","null","0.1171","null","null","null","2.9626","0.7816","3.577","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","0","null","null","533","34","null","null","0","null","null","null","0","0","null","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","0.9999","null","null","391","61","null","null","0.1356","null","null","null","1.9279","0","4.6153","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.0592","null","null","518","133","null","null","0.0346","null","null","null","0.0885","0","7.9784","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","0","null","null","533","166","null","null","0","null","null","null","0.0885","0","8.1944","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","1.2245","null","null","372","90","null","null","0.1075","null","null","null","2.13","0.05","4.9726","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","9.4347","null","null","84","21","null","null","0.0683","null","null","null","13.0629","7.37","5.9126","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","0.7389","null","null","414","104","null","null","0.0562","null","null","null","1.6609","0","5.7083","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","2.8449","null","null","303","37","null","null","0.1698","null","null","null","3.4761","0.12","1.7719","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.0909","null","null","514","159","null","null","0.0363","null","null","null","0.183","-0.001","7.7138","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","11.4008","null","null","51","13","null","null","0.3966","null","null","null","13.3483","8.44","5.9595","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","15.0632","null","null","27","1","null","null","1.7315","null","null","null","16.7362","12.76","6.696","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.4569","null","null","448","118","null","null","0.0466","null","null","null","0.9303","0","4.3967","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","5.0463","null","null","217","59","null","null","0.077","null","null","null","6.2232","4.06","2.525","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","1.2197","null","null","373","56","null","null","0.0959","null","null","null","2.2452","0.08","3.606","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","533","66","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0129","null","null","528","136","null","null","0.0079","null","null","null","0.0285","0","8.2892","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","0.3234","null","null","466","146","null","null","0.0196","null","null","null","0.5261","0","7.013","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","1.5407","null","null","353","121","null","null","0.2363","null","null","null","2.9267","0.3089","4.6196","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","4.7226","null","null","231","67","null","null","0.0486","null","null","null","5.1203","0","2.5535","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","0.3789","null","null","458","143","null","null","0.0433","null","null","null","0.6524","0","6.9775","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","FA","WR","FA","null","1.1545","null","null","375","127","null","null","0.0686","null","null","null","1.4089","0","4.3021","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","6.9823","null","null","157","42","null","null","0.1022","null","null","null","7.8762","4.7169","2.7763","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","533","99","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.5367","null","null","439","113","null","null","0.0305","null","null","null","1.0147","0","6.7053","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","1.5575","null","null","351","120","null","null","0.1267","null","null","null","2.8017","0","4.9975","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","QB","CLE","QB","CLE","null","0","null","null","533","66","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","CLE","WR","CLE","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","3.7986","null","null","262","82","null","null","0.0506","null","null","null","5.5123","1.213","3.2518","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","2.7874","null","null","305","71","null","null","0.063","null","null","null","3.2624","1.4509","6.5229","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","13.3821","null","null","39","31","null","null","4.9324","null","null","null","15.0812","10.2849","4.4225","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.6607","null","null","347","51","null","null","0.1547","null","null","null","2.1936","0","4.4639","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","5.4682","null","null","209","19","null","null","0.4873","null","null","null","6.3791","3","4.3997","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","6.5879","null","null","174","47","null","null","0.1324","null","null","null","8.8609","1.8977","5.7361","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","16.6778","null","null","20","20","null","null","0.1091","null","null","null","19.1271","14.0177","3.8594","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","533","166","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","533","139","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","6.7112","null","null","167","13","null","null","0.154","null","null","null","7.81","3.4606","5.395","null",
