playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","14.7538","null","null","25","25","null","null","1.0337","null","null","null","16.6546","12.93","6.7453","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","19.8685","null","null","4","4","null","null","0.2742","null","null","null","21.0511","16.838","3.3287","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","5.7345","null","null","173","173","null","null","0.3459","null","null","null","7.3934","3.0509","3.6977","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","3.1733","null","null","225","225","null","null","0.0352","null","null","null","5.4372","0","6.0604","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","14.1631","null","null","28","28","null","null","0.771","null","null","null","15.817","12.2","5.2794","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","2.5876","null","null","243","243","null","null","0.0421","null","null","null","3.3984","0","2.3781","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","11.7183","null","null","49","49","null","null","0.1863","null","null","null","13.716","9.9117","3.8325","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","1.7195","null","null","277","277","null","null","0.2044","null","null","null","3.4586","0","3.2838","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","1.8808","null","null","270","270","null","null","0.0709","null","null","null","3.3145","0","4.7065","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","6.6934","null","null","145","145","null","null","0.3537","null","null","null","7.3895","4.6607","4.4765","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","1.7119","null","null","278","278","null","null","0.0423","null","null","null","2.8","0.19","3.7091","null",
"2495560","null","Ahmad Bradshaw","RB","IND","RB","IND","null","3.67","null","null","211","211","null","null","0.2868","null","null","null","4.5605","0","3.6525","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","2.6556","null","null","240","240","null","null","0.3054","null","null","null","3.2579","1","3.4958","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495651","null","Jacoby Jones","WR","FA","WR","FA","null","0.5226","null","null","355","355","null","null","0.0269","null","null","null","1.0429","0","5.7722","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","9.5665","null","null","79","79","null","null","0.649","null","null","null","12.4053","5.39","7.5752","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","1.6768","null","null","280","280","null","null","0.0425","null","null","null","3.1403","0.25","4.0162","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","6.3404","null","null","157","157","null","null","0.3519","null","null","null","8.9681","3","6.0713","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.3724","null","null","15","15","null","null","0.6087","null","null","null","19.2005","15.2783","2.3538","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","3.6367","null","null","212","212","null","null","0.6822","null","null","null","4.706","1.62","6.084","null",
"2495826","null","Vernon Davis","TE","DEN","TE","DEN","null","3.8047","null","null","208","208","null","null","0.0881","null","null","null","5.2596","1.7022","2.7581","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","2.7924","null","null","236","236","null","null","0.0887","null","null","null","3.0833","2.29","4.1775","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","2.3727","null","null","248","248","null","null","0.0538","null","null","null","3.513","1.4322","3.3439","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","2.2006","null","null","252","252","null","null","0.0631","null","null","null","3.2528","0.6639","3.3888","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","11.1669","null","null","53","53","null","null","0.3468","null","null","null","13.3052","8.38","5.6787","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","8.1056","null","null","113","113","null","null","0.5913","null","null","null","12.4211","5.13","7.6976","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.309","null","null","377","377","null","null","0.0753","null","null","null","0.5174","0","4.7402","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","12.677","null","null","41","41","null","null","0.1914","null","null","null","14.9277","6.6","6.1995","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","DEN","TE","DEN","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","8.2951","null","null","106","106","null","null","0.0964","null","null","null","8.9806","7.2662","5.2784","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.781","null","null","328","328","null","null","0.103","null","null","null","1.3268","-0.1379","3.7","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","17.7284","null","null","11","11","null","null","0.2187","null","null","null","18.5133","16.1372","3.4304","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","8.1544","null","null","110","110","null","null","0.0263","null","null","null","9.7373","6.8427","4.6507","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","23.6722","null","null","1","1","null","null","2.9532","null","null","null","25.5338","19.206","5.6962","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.7802","null","null","122","122","null","null","0.1205","null","null","null","8.6236","6.5756","5.7405","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.3912","null","null","369","369","null","null","0.0224","null","null","null","0.789","0","4.755","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","20.1589","null","null","3","3","null","null","0.2958","null","null","null","20.5437","17.224","3.3091","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.1906","null","null","85","85","null","null","0.1022","null","null","null","10.258","7.5982","2.9848","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.6571","null","null","339","339","null","null","0.0896","null","null","null","1.1544","0","6.7153","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","9.6064","null","null","76","76","null","null","0.3185","null","null","null","11.2347","7.49","4.3478","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","8.2294","null","null","108","108","null","null","0.0682","null","null","null","9.1719","6.396","6.4475","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","4.9166","null","null","190","190","null","null","0.1205","null","null","null","6.6456","2.2491","3.0223","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","5.7684","null","null","170","170","null","null","0.0219","null","null","null","10.6141","0","16.1494","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","6.4642","null","null","151","151","null","null","0.006","null","null","null","8.4355","4.4188","6.3267","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","10.0492","null","null","64","64","null","null","0.0938","null","null","null","12.5351","6.38","5.2313","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.9303","null","null","8","8","null","null","0.7042","null","null","null","19.8331","17.1062","3.4068","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","3.1245","null","null","227","227","null","null","0.058","null","null","null","4.3746","1.9595","3.4278","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1428","null","null","397","397","null","null","0.003","null","null","null","0.1902","0","5.2899","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","19.2116","null","null","7","7","null","null","0.3845","null","null","null","20.567","17.1697","3.5015","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","21.2792","null","null","2","2","null","null","1.2655","null","null","null","22.6284","18.8388","3.8076","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","6.1154","null","null","162","162","null","null","0.4665","null","null","null","6.9887","1.4989","5.5437","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.0344","null","null","310","310","null","null","0.0344","null","null","null","1.9211","0.32","3.5571","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.8222","null","null","96","96","null","null","0.4777","null","null","null","10.1409","6.7205","2.4251","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","19.8576","null","null","5","5","null","null","0.5864","null","null","null","21.332","15.45","5.672","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","5.1831","null","null","183","183","null","null","0.1484","null","null","null","7.1468","2.1","4.5562","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","6.3681","null","null","156","156","null","null","0.3129","null","null","null","7.0497","4.81","3.6431","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","9.2302","null","null","84","84","null","null","0.0731","null","null","null","10.6361","6.9367","2.6714","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","9.1121","null","null","87","87","null","null","0.9406","null","null","null","10.0098","7.6006","3.4144","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","5.9176","null","null","168","168","null","null","0.0891","null","null","null","6.7894","3.452","2.9617","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.3908","null","null","370","370","null","null","0.0594","null","null","null","0.6841","0","4.8433","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","13.0944","null","null","34","34","null","null","4.9405","null","null","null","16.9182","6.9659","6.2109","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","16.5048","null","null","18","18","null","null","0.0344","null","null","null","18.7066","7.6113","6.8125","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.6859","null","null","335","335","null","null","0.0222","null","null","null","1.1116","0","7.1691","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","10.6398","null","null","60","60","null","null","1.1369","null","null","null","12.53","7.4915","6.4128","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","1.4012","null","null","288","288","null","null","0.2104","null","null","null","1.8337","0.6","5.0659","null",
"2507141","null","Pierre Thomas","RB","SF","RB","SF","null","4.9278","null","null","189","189","null","null","0.3251","null","null","null","6.1768","0","5.3043","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","13.3517","null","null","32","32","null","null","0.5674","null","null","null","16.3295","11.0179","5.4606","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","7.5868","null","null","127","127","null","null","0.1854","null","null","null","9.0532","4.42","5.5347","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.1393","null","null","399","399","null","null","0.0027","null","null","null","0.2452","0","4.8719","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.1691","null","null","392","392","null","null","0.0142","null","null","null","0.2572","0","5.0429","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","8.565","null","null","101","101","null","null","0.1932","null","null","null","11.064","6.8847","3.4183","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","1.922","null","null","266","266","null","null","0.0936","null","null","null","3.2813","0.6989","2.6531","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","9.4377","null","null","81","81","null","null","0.2274","null","null","null","10.4798","8.0365","5.1916","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.1531","null","null","111","111","null","null","0.0515","null","null","null","8.8081","7.1762","7.3163","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1413","null","null","398","398","null","null","0.0534","null","null","null","0.2312","0","6.4447","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.1236","null","null","86","86","null","null","0.186","null","null","null","9.9707","7.8521","5.0816","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.0946","null","null","409","409","null","null","0.0545","null","null","null","0.163","0","8.1536","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","3.0165","null","null","231","231","null","null","0.1358","null","null","null","3.7633","1.9509","3.8913","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","7.9558","null","null","119","119","null","null","0.1049","null","null","null","9.4171","0","8.0007","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.3389","null","null","290","290","null","null","0.1305","null","null","null","2.5042","0","4.7976","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","0.6161","null","null","347","347","null","null","0.0507","null","null","null","1.2837","0","3.8041","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","6.5658","null","null","148","148","null","null","0.2913","null","null","null","9.6465","4.04","6.8483","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","2.0634","null","null","260","260","null","null","0.0031","null","null","null","2.9789","0","2.2907","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","1.8259","null","null","273","273","null","null","0.1059","null","null","null","3.0432","0.08","4.9686","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.8597","null","null","322","322","null","null","0.0245","null","null","null","1.4198","0","7.0611","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","13.4323","null","null","31","31","null","null","0.3596","null","null","null","14.9043","10.67","4.2286","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","14.7876","null","null","24","24","null","null","0.2834","null","null","null","16.6616","10.76","7.2618","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.2103","null","null","387","387","null","null","0.0905","null","null","null","0.4004","0","6.2592","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","0.9012","null","null","319","319","null","null","0.0335","null","null","null","1.4756","0","8.0843","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","4.2012","null","null","203","203","null","null","0.4722","null","null","null","5.6441","1.408","4.0829","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","3.6349","null","null","213","213","null","null","0.0216","null","null","null","4.7186","1.2989","3.2216","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","BAL","WR","BAL","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","5.0596","null","null","185","185","null","null","0.0964","null","null","null","6.6015","1.6509","2.4353","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.4589","null","null","364","364","null","null","0.1399","null","null","null","0.6395","0","5.0254","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.1158","null","null","405","405","null","null","0.0444","null","null","null","0.2893","0","6.3645","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","8.5982","null","null","100","100","null","null","0.1139","null","null","null","9.8602","5.8727","3.5898","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.5412","null","null","353","353","null","null","0.0259","null","null","null","1.1394","0","5.892","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","14.9637","null","null","23","23","null","null","0.7121","null","null","null","16.6272","10.4631","3.6191","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.0902","null","null","302","302","null","null","0.0598","null","null","null","1.9749","0","5.0047","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","4.9305","null","null","188","188","null","null","0.6412","null","null","null","5.9261","2.8","3.5242","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","12.7354","null","null","39","39","null","null","10.3343","null","null","null","15.1034","10.9333","4.6873","null",
"2532850","null","T.J. Graham","WR","NO","WR","NO","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","429","874","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","2.4998","null","null","246","246","null","null","0.3145","null","null","null","6.292","0","13.6594","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","null","0.7384","null","null","331","331","null","null","0.048","null","null","null","1.74","0","2.75","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","5.3216","null","null","178","178","null","null","0.0759","null","null","null","9.5322","0","10.8657","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","6.9178","null","null","140","140","null","null","0.4647","null","null","null","8.0089","4.202","4.591","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532888","null","Case Keenum","QB","STL","QB","STL","null","0.6216","null","null","345","345","null","null","0.1138","null","null","null","1.099","-0.0548","12.0563","null",
"2532894","null","Ryan Lindley","QB","FA","QB","FA","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","12.7938","null","null","36","36","null","null","0.0348","null","null","null","13.7537","11.37","3.9784","null",
"2532900","null","Keshawn Martin","WR","NE","WR","NE","null","0.4483","null","null","365","365","null","null","0.1043","null","null","null","1.017","0","5.6699","null",
"2532903","null","Rishard Matthews","WR","MIA","WR","MIA","null","8.1477","null","null","112","112","null","null","0.1631","null","null","null","11.0977","5.9016","5.1974","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","429","429","null","null","0","null","null","null","0","0","null","null",
