playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","18.5011","null","null","14","4","null","null","0.8137","null","null","null","20.2291","14.6","6.0645","null",
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","17.2681","null","null","21","7","null","null","0.4642","null","null","null","18.8732","14.75","5.9938","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","5.1158","null","null","264","87","null","null","0.232","null","null","null","6.638","2.63","5.598","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","21.1242","null","null","4","1","null","null","1.2828","null","null","null","23.2283","15.77","6.9644","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","21.3582","null","null","3","3","null","null","1.5546","null","null","null","23.346","18.86","5.2869","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","9.7794","null","null","118","43","null","null","0.123","null","null","null","11.6672","6.7265","3.0485","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","0.7063","null","null","423","108","null","null","0.0374","null","null","null","1.5085","0","3.5408","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","14.1593","null","null","62","13","null","null","0.395","null","null","null","15.6439","12.5537","5.5265","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","2.8228","null","null","320","73","null","null","0.3651","null","null","null","3.8535","0.7392","1.7298","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","0.1184","null","null","493","125","null","null","0.0703","null","null","null","0.2152","0","7.0236","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","4.0667","null","null","286","67","null","null","0.2072","null","null","null","6.0339","1.7907","5.4981","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","0.435","null","null","445","112","null","null","0.0073","null","null","null","0.9935","0","5.1402","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","8.8523","null","null","151","38","null","null","0.3026","null","null","null","11.4339","5.72","3.0842","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","4.5496","null","null","277","90","null","null","0.0483","null","null","null","7.4784","0.31","10.2083","null",
"2495560","null","Ahmad Bradshaw","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","16.5556","null","null","29","10","null","null","0.237","null","null","null","17.9246","14.98","5.3502","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","1.4998","null","null","363","121","null","null","0.0948","null","null","null","3.6545","-0.052","2.2276","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","15.8103","null","null","40","7","null","null","0.3574","null","null","null","16.9109","13.23","5.5414","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","13.7061","null","null","67","1","null","null","1.2098","null","null","null","16.2655","11.26","6.7431","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","0.8818","null","null","411","44","null","null","0.1366","null","null","null","1.5419","0","3.3808","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","3.1737","null","null","314","103","null","null","0.0855","null","null","null","4.4004","1.37","2.9436","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.9713","null","null","318","107","null","null","0.1443","null","null","null","4.2985","0.91","2.6912","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","11.5625","null","null","93","32","null","null","0.1146","null","null","null","14.2363","8.608","3.9044","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","15.4193","null","null","46","24","null","null","0.3875","null","null","null","17.8957","-0.2045","12.3926","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","8.6671","null","null","159","14","null","null","0.261","null","null","null","11.1216","5.51","4.2555","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","6.6202","null","null","211","21","null","null","0.0277","null","null","null","8.3467","4.77","2.5463","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.1235","null","null","492","58","null","null","0.0492","null","null","null","0.1924","0","4.9033","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","6.0098","null","null","231","76","null","null","0.0237","null","null","null","7.4671","4.4022","5.5509","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","5.1718","null","null","262","29","null","null","0.3757","null","null","null","6.5707","2.63","5.2091","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","16.4395","null","null","30","11","null","null","0.334","null","null","null","18.5829","14.43","5.5427","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2495967","null","Leon Washington","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","4.7006","null","null","273","60","null","null","0.0558","null","null","null","7.6807","1.71","4.14","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","FA","TE","FA","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","8.1951","null","null","176","16","null","null","0.052","null","null","null","9.6164","6.9157","3.587","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.8995","null","null","408","43","null","null","0.0792","null","null","null","1.5734","-0.0689","3.0841","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","19.3753","null","null","10","5","null","null","0.4121","null","null","null","20.3625","16.6987","4.8044","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","9.2391","null","null","134","3","null","null","0.0216","null","null","null","10.5029","7.6198","5.5426","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","514","34","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","8.4197","null","null","170","15","null","null","0.2409","null","null","null","9.2488","7.0987","5.1194","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","514","34","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","17.2896","null","null","20","11","null","null","0.1006","null","null","null","19.8098","13.876","3.3187","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","15.8575","null","null","39","14","null","null","0.472","null","null","null","17.592","13.1","5.3102","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","17.2242","null","null","22","12","null","null","0.0958","null","null","null","19.8983","-0.1624","8.9592","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.1964","null","null","138","5","null","null","0.1276","null","null","null","10.3987","7.8399","6.1898","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.5884","null","null","433","49","null","null","0.16","null","null","null","1.0421","0","4.1318","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","514","34","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","14.442","null","null","59","28","null","null","0.5501","null","null","null","15.2737","12.6045","5.3364","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","18.9977","null","null","11","6","null","null","0.6833","null","null","null","20.1067","16.6226","5.3851","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","7.8116","null","null","185","19","null","null","0.0728","null","null","null","9.0186","6.4276","5.361","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","9.6756","null","null","120","44","null","null","0.0621","null","null","null","13.6272","4.4769","7.1656","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","12.0702","null","null","87","29","null","null","0.4029","null","null","null","13.5735","10.089","3.5924","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","12.0732","null","null","86","5","null","null","0.5027","null","null","null","13.5225","10.87","5.0694","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","10.255","null","null","103","38","null","null","0.1518","null","null","null","11.8723","8.3899","3.2396","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.1845","null","null","483","56","null","null","0.036","null","null","null","0.309","-0.01","4.778","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","15.6412","null","null","44","23","null","null","0.3406","null","null","null","16.5841","13.8317","3.6203","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","3.7624","null","null","296","96","null","null","0.0761","null","null","null","7.3835","0","9.5669","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","4.0398","null","null","287","33","null","null","2.0461","null","null","null","8.3529","-0.01","9.2307","null",
"2506063","null","Josh Scobee","K","PIT","K","PIT","null","8.812","null","null","153","9","null","null","0.1912","null","null","null","9.7322","7.5933","3.2348","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","16.6759","null","null","27","9","null","null","0.1783","null","null","null","18.9226","15.0897","5.8116","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","17.1538","null","null","23","13","null","null","0.2892","null","null","null","17.3027","16.62","4.2719","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","6.0032","null","null","233","25","null","null","0.3389","null","null","null","7.2538","3.4807","2.6409","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.4007","null","null","371","90","null","null","0.1123","null","null","null","2.1335","0.66","4.984","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","514","34","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","FA","K","FA","null","3.2858","null","null","309","31","null","null","2.6383","null","null","null","7.4592","0","7.1284","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.4543","null","null","167","14","null","null","0.1469","null","null","null","9.5323","7.1727","3.1557","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","3.8952","null","null","291","95","null","null","0.1638","null","null","null","6.0785","-0.0006","5.929","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","9.1353","null","null","140","52","null","null","0.1215","null","null","null","12.2294","5.7048","4.3357","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","15.7108","null","null","42","21","null","null","0.0505","null","null","null","16.307","14.4012","3.9198","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","22.042","null","null","1","1","null","null","0.5802","null","null","null","24.542","18.808","6.5747","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","11.694","null","null","90","30","null","null","0.0926","null","null","null","13.8968","8.5927","3.1657","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","9.3988","null","null","132","12","null","null","0.6923","null","null","null","11.0705","7.73","4.0494","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","8.5331","null","null","163","13","null","null","0.0961","null","null","null","9.6737","6.7247","2.2268","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","12.1738","null","null","84","28","null","null","0.2917","null","null","null","14.5976","10.081","3.3211","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","12.9208","null","null","75","19","null","null","0.2233","null","null","null","14.9426","10.19","6.0418","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.7666","null","null","417","69","null","null","0.0642","null","null","null","1.7574","0","2.729","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","10.727","null","null","101","27","null","null","0.3009","null","null","null","11.9174","9.32","3.5661","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.2311","null","null","468","52","null","null","0.0139","null","null","null","0.3801","-0.01","4.5071","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.4357","null","null","444","50","null","null","0.1096","null","null","null","0.7372","0","4.4018","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","1.6706","null","null","356","35","null","null","0.2779","null","null","null","3.5689","-0.052","4.4262","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","16.054","null","null","36","19","null","null","0.3167","null","null","null","16.7609","14.71","2.8448","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","3.286","null","null","308","41","null","null","0.0463","null","null","null","3.8067","1.9868","4.6181","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","7.6821","null","null","188","21","null","null","0.3158","null","null","null","9.4763","5.3207","3.3765","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","4.2841","null","null","281","64","null","null","0.0772","null","null","null","7.3411","0.35","4.3392","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","6.0163","null","null","230","52","null","null","0.2393","null","null","null","7.5074","3.691","5.8567","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.7316","null","null","422","46","null","null","0.0934","null","null","null","1.2316","0","3.4559","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","1.8348","null","null","353","119","null","null","0.2988","null","null","null","3.3764","0.6","3.6078","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","0","null","null","514","34","null","null","0","null","null","null","0","0","null","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.5011","null","null","441","141","null","null","0.0907","null","null","null","1.2532","0","6.0539","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","15.9908","null","null","38","6","null","null","0.3312","null","null","null","17.4221","14.6694","6.5843","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","10.0512","null","null","108","41","null","null","0.245","null","null","null","11.6709","5.5173","2.7356","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.6122","null","null","431","73","null","null","0.0611","null","null","null","1.2145","0","4.9434","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.7768","null","null","416","68","null","null","0.0147","null","null","null","1.5189","0","1.906","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","13.358","null","null","69","23","null","null","0.0844","null","null","null","15.7827","8.8211","4.7255","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","3.7827","null","null","295","38","null","null","0.2568","null","null","null","4.6025","2.1","4.0843","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","8.6309","null","null","160","10","null","null","0.0286","null","null","null","9.9165","7.2445","2.3227","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.6106","null","null","161","11","null","null","0.047","null","null","null","8.9677","8.2021","8.3209","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1954","null","null","480","55","null","null","0.0165","null","null","null","0.3003","0","4.7205","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","9.0115","null","null","144","7","null","null","0.1004","null","null","null","10.109","7.5387","7.0577","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.5714","null","null","124","1","null","null","0.2435","null","null","null","11.1702","7.0129","3.6459","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.5484","null","null","439","75","null","null","0.0471","null","null","null","0.7497","0","6.0225","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","4.6352","null","null","275","62","null","null","0.3447","null","null","null","5.6435","2.3899","4.4168","null",
"2507463","null","Connor Barth","K","FA","K","FA","null","0","null","null","514","34","null","null","0","null","null","null","0","0","null","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.6506","null","null","357","55","null","null","0.0454","null","null","null","3.0546","0.02","4.5209","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.2421","null","null","467","117","null","null","0.0302","null","null","null","0.4087","0","6.477","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","0","null","null","514","301","null","null","0","null","null","null","0.4087","0","7.1896","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","1.6222","null","null","358","86","null","null","0.1081","null","null","null","2.6027","0","3.4626","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","11.06","null","null","100","37","null","null","0.8637","null","null","null","13.4665","8.9429","4.2404","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","1.2803","null","null","380","92","null","null","0.0365","null","null","null","2.9673","0","2.8271","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","9.4055","null","null","130","49","null","null","0.1228","null","null","null","11.8123","4.18","4.9121","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","3.5677","null","null","303","39","null","null","0.1826","null","null","null","4.8722","0.21","5.5357","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.1796","null","null","484","157","null","null","0.0705","null","null","null","0.4024","0","6.9904","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","11.5738","null","null","92","25","null","null","0.6596","null","null","null","12.348","8.18","3.5562","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0.0772","null","null","496","90","null","null","0.0259","null","null","null","0.1575","0","7.0609","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","20.0622","null","null","7","2","null","null","1.0013","null","null","null","23.8912","16.85","7.0498","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.8982","null","null","409","103","null","null","0.0473","null","null","null","1.8279","0","3.6994","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","8.7182","null","null","157","58","null","null","0.2575","null","null","null","9.7524","5.535","3.8348","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","1.9604","null","null","350","52","null","null","0.1718","null","null","null","3.6617","0.26","5.8539","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0033","null","null","511","132","null","null","0.0033","null","null","null","0.007","0","7.6911","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","1.8716","null","null","352","118","null","null","0.1681","null","null","null","3.1442","0","2.5375","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","2.4728","null","null","327","112","null","null","0.181","null","null","null","4.4789","0.3217","2.3715","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","6.6163","null","null","213","72","null","null","0.407","null","null","null","8.3265","2.6898","3.6832","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","0.5861","null","null","434","138","null","null","0.0204","null","null","null","1.0129","0.18","6.911","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","0.3739","null","null","456","145","null","null","0.0072","null","null","null","0.4825","0","7.2626","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","11.3206","null","null","96","35","null","null","0.1522","null","null","null","12.2472","3.9729","4.3891","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","514","94","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","1.8729","null","null","351","85","null","null","0.292","null","null","null","2.7168","0.05","2.7017","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","2.7927","null","null","321","109","null","null","0.1488","null","null","null","4.4857","1.19","7.1425","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.1642","null","null","490","124","null","null","0.0785","null","null","null","0.3997","0","6.3951","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","514","66","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","9.2382","null","null","136","51","null","null","0.1453","null","null","null","11.3107","3.8731","3.2661","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","14.201","null","null","61","29","null","null","2.9716","null","null","null","14.8939","12.4217","3.583","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.3122","null","null","335","49","null","null","0.2461","null","null","null","3.4222","1.0781","3.1059","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","7.1863","null","null","205","19","null","null","0.3455","null","null","null","9.0201","4.24","4.9658","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","9.6374","null","null","121","45","null","null","0.0545","null","null","null","11.6761","6.3","3.4663","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","14.8818","null","null","55","26","null","null","0.3268","null","null","null","16.1095","12.6617","5.3371","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","9.4037","null","null","131","11","null","null","0.3314","null","null","null","11.0683","2.705","6.7514","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","514","301","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","514","134","null","null","0","null","null","null","0","0","null","null",
